Unnamed: 0,MainHaloID,HaloID,Galaxy_Type,r,X,Y,Z,Vx,Vy,Vz,R200c,Distancia XY,Distancia YZ,Distancia XZ,m_rx,m_ry,m_rz,m_mean,Dispersion,Tamaño Angular del grupo XY (arcsec),Tamaño Angular del grupo YZ (arcsec),Tamaño Angular del grupo XZ (arcsec),Brillo Superficial
114329,12578996396,12578996396,0,-19.766695,64055.734,65288.625,519607.34,592.37,-224.99,672.71,55.881832,91464.43,523693.03,523540.75,15.039564,18.828691,18.828054,17.565437,115.88689851683336,8.797934,1.5365841,1.537031,20.51901
207916,12587402964,12587402964,0,-20.861153,112609.984,24733.135,96626.63,196.35,-348.81,417.83,121.026566,115294.13,99741.836,148383.67,14.447884,14.133236,14.995777,14.525632,201.14005451881275,15.115948,17.4729,11.7451,20.469713
223785,12588019965,12588019965,0,-18.281279,94792.836,59844.68,155326.72,188.96,-233.0,174.77,71.71528,112102.93,166456.53,181967.23,16.966806,17.825228,18.01869,17.603575,85.19500738746704,9.212065,6.2040205,5.675196,21.36541
231154,12588684302,12588684302,0,-20.504654,109716.234,107088.02,264617.12,28.02,210.24,46.5,97.122444,153315.03,285464.66,286460.97,15.423271,16.773106,16.780674,16.325684,158.7590560601999,9.1221485,4.899251,4.882211,20.905676
13383,12569921837,12569921837,0,-20.265755,4892.108,95727.77,117978.484,-206.83,352.52,344.02,139.49956,95852.695,151930.02,118079.87,14.642269,15.642464,15.095123,15.126618,270.107137899711,20.957033,13.22182,17.012129,22.03624
116217,12579066941,12579066941,0,-19.538225,79099.67,50766.465,593776.94,21.95,571.73,-314.77,70.2727,93989.32,595943.2,599022.4,15.327169,19.337797,19.34899,18.004652,100.26109751351628,10.766394,1.6980256,1.6892972,21.11725
15193,12570182226,12570182226,0,-18.573534,15616.728,113686.69,383989.22,237.53,494.53,35.36,88.87396,114754.28,400465.22,384306.66,16.72531,19.439291,19.349855,18.50482,102.84924739713806,11.152386,3.1957457,3.330114,21.550161
114401,12579204239,12579204239,0,-19.95381,61728.066,87142.85,57274.49,241.62,421.4,189.87,84.19665,106790.59,104279.64,84206.42,15.188856,15.13719,14.672918,14.999654,112.82633133016007,11.353348,11.626725,14.398311,21.111338
10378,12569664391,12569664391,0,-18.453907,7680.4463,50986.227,495862.88,-407.71,362.66,75.29,75.1469,51561.465,498477.28,495922.34,15.107719,20.03432,20.023159,18.3884,170.57230767859372,20.986843,2.1708417,2.1820257,21.210608
12117,12569799595,12569799595,0,-20.075737,28252.34,67164.95,614767.5,-280.9,425.03,-292.23,75.72711,72865.12,618425.56,615416.3,14.236862,18.8807,18.87011,17.329224,102.85677478554372,14.965581,1.763301,1.7719232,21.034687
107187,12578845919,12578845919,0,-19.49732,59469.598,48475.25,344842.75,235.35,14.92,-80.66,74.67588,76723.42,348233.22,349933.06,14.927317,18.21203,18.222605,17.120651,135.3401784680918,14.015685,3.0879667,3.0729666,21.186218
5760,12569081555,12569081555,0,-16.0109,33033.133,43917.344,470759.25,-268.32,350.37,-405.44,41.863827,54953.81,472803.38,471916.8,17.689089,22.362505,22.358427,20.803339,78.81033055373676,10.969915,1.2750313,1.2774267,21.829569
4979,12569143868,12569143868,0,-18.24316,44142.8,25143.195,553182.94,341.91,731.63,131.1,54.580708,50801.254,553754.06,554941.4,15.286213,20.473423,20.478077,18.745905,54.9666192074925,15.471292,1.4193344,1.4162977,21.883528
5011,12569147078,12569147078,0,-18.706146,28998.28,45335.676,569156.7,435.91,399.92,-313.64,58.119446,53816.574,570959.4,569894.94,14.948433,20.076881,20.072826,18.366047,109.37530235659274,15.55132,1.4658136,1.4685514,21.868723
10131,12569631829,12569631829,0,-20.582277,31803.062,82120.4,446128.0,-321.19,566.16,-18.35,89.53828,88063.586,453623.12,447260.12,14.141706,17.7012,17.670523,16.504477,152.0492266842705,14.641118,2.8423398,2.8827767,20.943504
11242,12569704280,12569704280,0,-19.327461,13722.999,83285.0,534575.94,394.99,-31.66,179.81,86.64206,84408.01,541024.8,534752.06,15.304455,19.338623,19.313301,17.98546,188.122799918808,14.781109,2.3060784,2.3331292,21.308031
110098,12578543379,12578543379,0,-18.96404,79773.38,10867.766,651055.8,301.76,507.16,-193.23,68.76831,80510.25,651146.5,655924.94,15.565218,20.104353,20.120234,18.596601,148.3252943071681,12.299834,1.5208001,1.509721,21.42755
119645,12579502962,12579502962,0,-19.236277,51988.254,96820.984,404688.06,377.05,176.88,-85.64,80.59487,109895.77,416109.03,408013.75,15.96863,18.859762,18.817099,17.88183,136.93465742242523,10.5606,2.7890913,2.8444288,21.269985
8740,12569405135,12569405135,0,-19.820873,7827.701,65572.984,210165.7,-19.28,-84.68,-133.05,77.63856,66038.55,220157.77,210311.42,14.278114,16.8928,16.793438,15.988117,115.54565652698538,16.929403,5.0781536,5.3159027,21.178408
100053,12578365327,12578365327,0,-19.825888,75443.43,26734.508,434829.47,296.43,-237.44,-233.06,84.56787,80040.27,435650.56,441325.7,14.690653,18.369802,18.39791,17.152788,139.77888413741044,15.214534,2.7953074,2.759362,21.233288
312509,12597507439,12597507439,0,-21.057375,154640.03,62788.543,449166.5,28.62,74.82,-24.27,116.33565,166901.0,453533.84,475041.16,15.054918,17.225672,17.32628,16.535624,168.14412174409543,10.03728,3.6937332,3.526501,20.369677
1125,12568742677,12568742677,0,-18.100502,28726.994,18294.57,135413.03,-38.92,-289.28,260.42,56.508896,34057.766,136643.25,138426.61,14.560577,17.577442,17.605595,16.581205,93.72413356370508,23.8925,5.9551272,5.878407,21.986074
2408,12568878395,12568878395,0,-17.128738,28469.322,4069.3562,255437.12,396.93,-494.56,163.59,44.014503,28758.686,255469.53,257018.73,15.165108,19.907959,19.921085,18.331385,62.0970976914194,22.038797,2.4809568,2.4660025,22.71856
11929,12569704453,12569704453,0,-18.457418,35591.61,55285.633,547430.6,276.02,457.69,712.62,62.48044,65751.53,550215.25,548586.44,15.6321125,20.245245,20.23881,18.705389,97.21653278977948,13.683594,1.6352116,1.6400666,22.06665
23290,12570839220,12570839220,0,-20.265814,15620.564,139084.31,469478.44,-134.82,-170.94,-124.26,141.07906,139958.73,489647.28,469738.25,15.464186,18.183603,18.093466,17.247086,311.6433185567141,14.515246,4.148983,4.32483,21.567835
115107,12579538308,12579538308,0,-21.108297,62308.477,122507.266,471527.62,264.17,-784.21,-152.45,98.43587,137442.27,487182.03,475626.6,14.582308,17.33016,17.278032,16.396833,110.95979464965208,10.313244,2.9095416,2.9802294,20.468908
1363,12568779238,12568779238,0,-18.076008,14328.357,25239.986,162787.0,282.75,-77.01,-112.73,58.5081,29023.416,164732.1,163416.36,14.237736,18.007881,17.99047,16.745363,83.61892561686228,29.0287,5.1144648,5.1556435,22.251139
11193,12569776485,12569776485,0,-19.238848,8325.106,77448.414,609554.0,210.18,190.47,-161.98,77.528404,77894.57,614454.5,609610.9,15.218687,19.7036,19.686415,18.202902,114.81420160559436,14.33229,1.8169107,1.831347,21.630957
21895,12570806997,12570806997,0,-21.127966,38796.875,141693.73,431007.62,-20.56,518.11,-344.29,94.308876,146909.19,453701.1,432750.25,14.707281,17.155882,17.05322,16.30546,205.91308327821616,9.244126,2.9932652,3.1381788,20.563673
115817,12579240554,12579240554,0,-20.44695,66557.29,125515.39,122628.98,-35.25,270.62,325.36,84.47506,142070.36,175476.44,139526.84,15.315565,15.774141,15.276339,15.455348,181.13995322903693,8.562238,6.9322157,8.718325,20.273943
61,12568654364,12568654364,0,-17.719952,5598.015,39006.3,10744.915,-232.23,119.26,-275.58,64.60827,39405.953,40459.17,12115.732,15.257858,15.315132,12.696796,14.423263,99.41646073898946,23.609524,22.994932,76.78643,22.053202
1362,12568774346,12568774346,0,-18.993916,12230.047,39448.73,175531.16,216.77,10.87,-474.07,58.5081,41301.047,179909.39,175956.7,14.085888,17.281353,17.233116,16.200119,74.26994415202792,20.399345,4.6830044,4.7882032,21.483185
6553,12569334136,12569334136,0,-20.614923,32456.84,84782.55,115183.24,-97.4,177.59,273.89,94.38287,90782.85,143021.89,119668.82,14.1750965,15.162088,14.774981,14.704056,125.0498447291018,14.971014,9.502829,11.35728,20.969255
120669,12579718217,12579718217,0,-19.719795,61315.28,94850.26,622598.9,-0.0,80.44,-440.47,76.75069,112943.06,629782.44,625610.8,15.544502,19.276157,19.261726,18.027462,140.74406967043055,9.785543,1.7549075,1.7666093,21.257479
129641,12580560114,12580560114,0,-21.289478,71559.164,178175.7,286081.22,356.43,-24.46,206.37,130.11955,192008.58,337029.75,294895.2,15.127125,16.348862,16.058857,15.844948,173.60894105439897,9.758524,5.5595126,6.353854,20.621658
16962,12570223546,12570223546,0,-20.028442,23531.63,108070.05,439510.16,-80.75,22.75,-251.35,79.56373,110602.31,452601.72,440139.66,15.190376,18.250137,18.189514,17.210009,110.22829370207056,10.358888,2.5314038,2.6030774,20.67916
20429,12570553568,12570553568,0,-21.147896,14563.326,134360.95,164180.25,-171.82,290.83,-52.0,116.6269,135147.9,212150.94,164824.89,14.506153,15.485329,14.937218,14.9762335,186.1814173853953,12.426576,7.916188,10.189155,20.579548
416219,12606291914,12606291914,0,-20.952602,187853.81,28204.832,502081.7,-201.09,508.3,283.61,139.19429,189959.39,502873.28,536073.75,15.440701,17.554691,17.69352,16.896303,290.1831251417732,10.55171,3.98589,3.7390332,20.68859
203123,12587479956,12587479956,0,-19.709755,101545.97,5427.473,175931.7,-361.7,159.81,-23.69,78.93241,101690.91,176015.4,203134.31,15.326656,16.518002,16.829163,16.224607,105.20791999889585,11.177261,6.4575396,5.595443,21.29857
2111,12568853158,12568853158,0,-18.840885,38317.758,17378.018,266453.34,98.05,-399.7,-68.58,75.029305,42074.293,267019.44,269194.44,14.279198,18.291832,18.309444,16.960157,108.90582693686048,25.678802,4.0462294,4.0135374,21.624968
8814,12569557346,12569557346,0,-19.082987,21903.518,80967.74,369932.03,453.76,176.34,-353.21,74.5568,83878.125,378689.16,370579.9,15.535257,18.808432,18.761423,17.701704,136.8595245693114,12.799724,2.8350902,2.8971293,21.084757
223481,12588317121,12588317121,0,-19.41229,113224.9,68815.836,483237.25,387.75,259.48,342.6,83.82213,132497.16,488112.53,496324.6,16.198744,19.030313,19.066538,18.098532,101.82065823003563,9.109916,2.4728696,2.4319541,21.281578
240989,12589946670,12589946670,0,-21.319086,92317.375,170274.06,359228.16,422.05,-207.47,-87.41,126.258804,193689.83,397540.1,370900.75,15.116446,16.677816,16.527205,16.107155,182.2513979204936,9.38679,4.573442,4.9019217,20.444265
3759,12568917482,12568917482,0,-15.572589,27493.527,13775.227,328709.0,560.93,696.27,-520.81,43.321205,30751.438,328997.5,329856.78,16.866737,22.013374,22.01904,20.299717,46.52290621381997,20.286001,1.8961401,1.8912007,22.817015
5694,12569034793,12569034793,0,-16.62817,42728.992,42038.17,452817.34,-167.83,289.56,218.89,64.44904,59941.43,454764.5,454828.88,17.260464,21.660763,21.661072,20.1941,44.514704109988685,15.482861,2.0407622,2.0404732,21.906662
5727,12569038121,12569038121,0,-17.695726,12567.344,21908.525,412265.38,-223.38,211.03,-264.54,45.015114,25257.11,412847.1,412456.88,14.316191,20.383223,20.381166,18.360193,69.34161424722959,25.66465,1.5701154,1.571601,21.678482
6268,12569100785,12569100785,0,-17.422363,19375.021,35601.42,503384.5,167.53,27.12,-198.59,18.119446,40532.12,504641.88,503757.22,15.616634,21.092552,21.088741,19.265976,525.697495476283,6.437362,0.51703995,0.517948,20.238276
5358,12569126429,12569126429,0,-19.221495,41071.805,39857.64,524118.44,523.43,544.35,121.21,78.39813,57232.2,525631.75,525725.25,14.566706,19.38191,19.382296,17.77697,112.85304291868374,19.72544,2.1477642,2.1473825,21.67216
108275,12578846929,12578846929,0,-19.048166,57743.76,42521.047,362089.88,357.18,181.48,-3.85,70.803925,71710.4,364578.0,366665.28,15.229746,18.760786,18.773184,17.587906,133.3127588118395,14.217954,2.7965934,2.7806735,21.310041
102871,12578222247,12578222247,0,-18.594845,54138.668,7800.506,275162.88,72.38,-337.87,-236.76,64.289024,54697.746,275273.44,280438.25,15.095001,18.603977,18.64434,17.447773,104.7157759404326,16.925016,3.3630629,3.3011255,21.160856
103496,12578293753,12578293753,0,-20.611937,85634.96,21501.97,349366.66,253.11,134.53,-252.04,98.572075,88293.16,350027.72,359708.78,14.117701,17.108576,17.167818,16.131365,165.89497651709306,16.076393,4.055215,3.9460747,21.180222
8993,12569437106,12569437106,0,-18.260948,3263.8047,51417.1,245662.03,-200.1,-98.82,2.68,72.09826,51520.586,250985.16,245683.72,15.298958,18.73729,18.690933,17.575727,121.16709220980584,20.151405,4.1365585,4.2258186,21.915695
208885,12587868715,12587868715,0,-20.437191,126919.53,12668.902,669075.4,-168.65,151.65,235.05,84.19665,127550.26,669195.3,681006.94,15.091217,18.690575,18.728569,17.503454,119.4404416585175,9.505516,1.8117756,1.7803514,20.908768
15207,12569775699,12569775699,0,-20.814241,26892.791,90320.44,629793.3,-38.06,95.91,-488.31,106.08113,94239.08,636236.9,630367.2,14.056913,18.203852,18.18373,16.814833,233.2258738526969,16.209473,2.4009428,2.423299,20.76129
109057,12578731323,12578731323,0,-19.62158,69163.61,42415.95,217788.97,281.1,-426.66,31.74,68.34606,81133.945,221880.94,228507.42,14.924433,17.109018,17.172922,16.402124,143.1533082553906,12.13034,4.4356365,4.3070073,21.316788
217003,12588457314,12588457314,0,-20.945887,93734.71,74813.93,640474.1,-279.41,-219.06,-884.43,133.43176,119930.484,644828.8,647296.9,14.448763,18.101336,18.109632,16.886576,294.7874320179881,16.021067,2.9797323,2.968371,20.824762
16180,12569184631,12569184631,0,-17.986982,25552.412,12812.808,590458.75,261.14,383.34,59.68,61.96786,28584.852,590597.75,591011.4,14.293695,20.869478,20.870996,18.678057,103.31804581525762,31.216944,1.5109053,1.5098478,21.920181
129812,12578995756,12578995756,0,-20.366034,85269.95,63004.223,529333.06,-134.13,-543.81,-105.31,88.28414,106021.21,533069.44,536157.1,14.760927,18.267885,18.280428,17.10308,187.3108699036996,11.990907,2.3848517,2.3711176,20.888609
120276,12579130812,12579130812,0,-19.95824,75580.78,51042.33,656196.5,330.31,174.04,-773.24,87.34121,91201.83,658178.7,660534.9,14.841778,19.13348,19.14124,17.7055,181.9514192946664,13.790424,1.9108996,1.9040833,21.2835
215429,12587766067,12587766067,0,-20.095,92849.87,2402.4663,552916.25,171.39,899.01,277.02,71.586136,92880.945,552921.44,560658.06,14.744635,18.618319,18.648493,17.337149,156.65499070123187,11.098504,1.8643523,1.8386258,20.74791
115700,12579204615,12579204615,0,-20.622793,64374.836,87780.27,61154.84,122.76,520.76,81.53,86.64206,108855.39,106982.664,88792.086,14.561457,14.523771,14.119078,14.401436,142.29749999260062,11.461487,11.662119,14.051298,20.802305
109071,12578439600,12578439600,0,-20.087782,81303.16,20902.676,556587.3,507.92,622.89,203.85,91.077995,83947.16,556979.7,562494.1,14.532248,18.641413,18.66281,17.278824,108.16423452475294,15.623174,2.3547053,2.331621,21.179821
103114,12578289109,12578289109,0,-19.732676,60261.168,28392.13,384241.78,553.43,206.7,-106.56,94.01076,66614.73,385289.3,388938.5,14.385176,18.196257,18.21673,16.932722,206.06170583975663,20.322104,3.513606,3.4806397,21.05369
11295,12569740579,12569740579,0,-19.867937,45446.504,70673.555,587758.06,319.22,-296.24,-219.86,81.20071,84024.62,591991.8,589512.5,14.754095,18.993643,18.984526,17.577421,148.1385627021726,13.916025,1.9751796,1.9834867,21.326567
105294,12578257591,12578257591,0,-19.112165,89418.875,35053.477,322384.78,-161.76,242.96,-5.52,80.49267,96044.164,324284.88,334555.94,15.800188,18.442465,18.510176,17.584276,158.7268477871019,12.068337,3.5743089,3.4645755,20.829384
107131,12578442224,12578442224,0,-17.714016,53875.4,14470.349,547597.2,554.87,497.63,388.92,69.596695,55784.85,547788.4,550241.06,16.018566,20.97905,20.98875,19.328789,98.97164094234574,17.965279,1.8295248,1.8213698,22.108683
300924,12597067418,12597067418,0,-21.842974,155448.2,25468.729,591464.06,-253.48,145.8,-96.56,122.3226,157520.8,592012.1,611550.4,14.143717,17.018679,17.089186,16.08386,184.4874633973659,11.182295,2.9753535,2.8802948,20.149849
116,12568660319,12568660319,0,-19.210627,33652.9,38204.52,3677.9912,-72.92,151.34,-248.81,69.184525,50912.7,38381.152,33853.29,14.3235035,13.709963,13.437376,13.823613,110.5072258916594,19.567902,25.956825,29.428503,21.503761
211299,12588353370,12588353370,0,-20.50255,92598.336,81386.65,549308.8,-71.44,163.52,-182.35,87.857895,123281.14,555305.25,557058.9,14.951933,18.220106,18.226957,17.132998,113.23374360858423,10.262339,2.2783031,2.271131,20.499596
1794,12568825574,12568825574,0,-18.446732,39088.24,4973.925,226548.77,521.23,-8.95,555.18,59.270283,39403.43,226603.36,229896.14,14.530937,18.329601,18.360924,17.07382,473.1400924534992,21.660284,3.7664576,3.7125113,21.839388
11412,12569662828,12569662828,0,-18.826246,42360.56,45848.594,511990.56,388.99,246.43,308.37,65.389786,62422.035,514039.34,513739.97,15.150446,19.728739,19.727468,18.202217,53.89167807337055,15.084602,1.8317916,1.832859,21.601715
16597,12570183365,12570183365,0,-19.729132,41703.566,118948.0,411068.5,127.5,68.71,-302.64,98.70791,126046.87,427932.2,413178.56,15.773531,18.427744,18.351557,17.51761,189.6214364844806,11.2767,3.3215396,3.440144,21.286814
116461,12579583340,12579583340,0,-20.630413,88108.67,124424.17,481266.34,-820.34,-269.07,555.14,101.8624,152461.52,497090.22,489265.2,15.285385,17.85176,17.81731,16.98482,112.5322504886584,9.620904,2.9508092,2.9980028,21.023783
101835,12578330279,12578330279,0,-19.214596,79669.22,9813.71,405748.7,138.4,-205.51,-170.67,75.26335,80271.375,405867.34,413496.28,15.308208,18.827324,18.86776,17.667765,79.40110925599447,13.501587,2.6703112,2.6210446,21.44542
101863,12578332720,12578332720,0,-17.544683,57978.67,28710.172,398750.72,474.02,115.32,-151.62,58.119446,64697.76,399782.97,402943.75,16.509764,20.464441,20.481539,19.151915,49.69549435957212,12.935828,2.0934358,2.0770144,21.982117
205645,12587357864,12587357864,0,-20.101246,103363.55,8203.483,75177.36,236.05,-1059.85,71.79,88.70576,103688.57,75623.625,127811.02,14.977409,14.292042,15.431595,14.900349,156.11385559191822,12.319214,16.891027,9.994146,20.873745
9045,12569525305,12569525305,0,-18.54618,3336.8257,72281.35,338872.28,285.97,421.36,741.71,70.2727,72358.336,346495.34,338888.72,15.751263,19.152306,19.104103,18.002558,80.62875925071401,13.9849205,2.9204626,2.9860148,21.47624
1191,12568773322,12568773322,0,-18.890308,44880.87,28114.352,173660.75,710.58,-152.23,-421.85,72.97778,52959.508,175921.78,179366.52,14.729412,17.336288,17.378399,16.481367,171.74622257516944,19.843037,5.973563,5.858841,21.705101
125154,12579981135,12579981135,0,-20.983633,60523.742,134089.0,276256.38,157.65,454.17,385.69,120.57524,147115.53,307078.88,282808.6,14.854662,16.45262,16.273829,15.86037,151.16542770937494,11.802166,5.6541924,6.139428,21.20146
158,12568660033,12568660033,0,-18.660824,4003.5806,40297.805,15726.456,-198.31,-1.39,-957.52,66.90108,40496.195,43257.77,16228.064,14.376247,14.519497,12.390511,13.762085,84.99085761050124,23.789198,22.270508,59.363434,21.690664
11492,12569851289,12569851289,0,-19.973759,34783.984,101116.67,38063.395,-337.64,213.43,179.49,82.38661,106932.26,108043.52,51563.047,15.171787,15.194237,13.587933,14.651319,77.57300756905273,11.09456,10.980448,23.00801,21.07841
16161,12570294878,12570294878,0,-18.360992,17825.723,103045.33,505690.97,426.82,-506.97,-93.63,63.150326,104575.79,516083.03,506005.03,16.736164,20.202606,20.159782,19.03285,104.1239593194806,8.695744,1.7620512,1.7971456,21.195597
101689,12578190875,12578190875,0,-17.837505,54873.676,18531.172,264840.22,195.76,-581.95,-329.29,62.983635,57918.258,265487.75,270465.25,15.976574,19.282719,19.323055,18.194117,56.75855899714793,15.65936,3.416219,3.3533487,22.094582
213130,12588316665,12588316665,0,-20.55124,97103.04,46188.367,510761.2,-184.27,106.63,330.21,89.70283,107528.44,512845.34,519909.6,14.606379,17.998693,18.028399,16.877823,153.63300016021853,12.012818,2.5187335,2.4845104,20.938562
307058,12596847191,12596847191,0,-20.951986,137373.33,420.52884,345310.06,251.43,102.57,197.18,110.64023,137373.97,345310.3,371632.16,14.737535,16.739061,16.89858,16.12506,166.53631437043057,11.59767,4.613876,4.287086,20.849678
4846,12569038300,12569038300,0,-16.168505,24510.537,40467.81,449933.22,-183.55,460.9,138.91,67.4865,47311.836,451749.44,450600.34,17.206343,22.105986,22.100454,20.470926,69.87339553111626,20.540379,2.151205,2.1566908,21.784906
10417,12569336065,12569336065,0,-18.673796,8092.3745,73198.375,114129.18,-125.14,-72.34,228.47,66.75262,73644.336,135585.66,114415.72,15.661901,16.987272,16.618635,16.422602,111.51073276106052,13.052418,7.089521,8.401269,21.921595
116524,12578440591,12578440591,0,-19.335026,66000.31,7625.8457,535944.2,780.96,445.32,125.35,70.2727,66439.41,535998.44,539992.8,14.777103,19.310791,19.326912,17.804935,102.42805803896772,15.2308,1.8879287,1.8739635,21.523415
207262,12587403861,12587403861,0,-20.808811,100444.74,29006.043,112367.99,232.41,-374.82,396.13,117.97355,104549.016,116051.35,150717.33,14.287785,14.514442,15.082005,14.6280775,194.2186295342111,16.248993,14.638493,11.271548,20.642328
106130,12578150257,12578150257,0,-19.392107,49783.69,31266.316,201018.64,498.26,-737.53,-95.96,72.85307,58787.742,203435.69,207091.55,14.454325,17.150026,17.188704,16.26435,89.76277223013335,17.845253,5.156834,5.0657983,21.486406
116597,12578510932,12578510932,0,-18.450777,56089.117,1673.6837,613947.3,-202.84,506.96,-458.26,61.27173,56114.082,613949.56,616504.06,15.294584,20.489885,20.498903,18.761124,69.78840689171803,15.72353,1.4371098,1.4311551,21.95983
129006,12579578752,12579578752,0,-18.994041,58402.613,85585.3,507511.62,326.88,-6.69,352.94,87.77191,103613.266,514677.47,510860.97,16.083035,19.563637,19.54747,18.398046,165.2550277327796,12.198383,2.4557428,2.4740891,21.248682
129720,12579648193,12579648193,0,-20.146334,71278.07,112307.47,561661.0,323.4,85.73,23.27,113.89035,133017.03,572779.25,566165.75,15.473204,18.643602,18.618387,17.578398,156.96822944512658,12.329395,2.8632689,2.8967152,21.685663
320030,12597051078,12597051078,0,-20.45899,158898.28,35143.863,559733.75,121.2,15.97,-91.05,94.89956,162738.3,560835.94,581850.94,15.598459,18.285189,18.365068,17.416239,147.94241920372826,8.397243,2.4366372,2.3486319,20.974825
322929,12597437366,12597437366,0,-20.367056,144540.31,42057.09,341172.4,277.55,-151.23,532.88,97.818,150534.72,343754.88,370527.34,15.521128,17.314188,17.477045,16.770788,148.82786300722546,9.357167,4.0976267,3.8015523,21.014925
